Time (hr),Loss AC (kW),Load AC (kW),Net Meter AC (kW),Solar AC (kW),Battery AC (kW),Battery SOC AC,Loss DC (kW),Load DC (kW),Net Meter DC (kW),Solar DC (kW),Battery DC (kW),Battery SOC DC
8242.0,15.2520322265625,19.40726953125,244.3355,277.4808125,0.0,0.00013166811550036073,11.0264560546875,19.40726953125,247.540640625,277.4808125,0.0,0.00013166811550036073
8243.0,15.6157509765625,20.8075078125,248.644703125,283.4873125,0.0,0.0001315365225309506,11.23866015625,20.8075078125,251.954765625,283.4873125,0.0,0.0001315365225309506
8244.0,16.177423828125,22.305857421875,255.160625,291.967125,0.0,0.0001314050459768623,11.553271484375,22.305857421875,258.65034375,291.967125,0.0,0.0001314050459768623
8245.0,14.7399423828125,23.42070703125,221.269,258.115453125,0.0,0.00013127370039001107,10.1082333984375,23.42070703125,225.022328125,258.115453125,0.0,0.00013127370039001107
8246.0,12.9687421875,23.6183203125,182.61459375,218.2578125,0.0,0.00013114250032231212,8.5765126953125,23.6183203125,186.38975,218.2578125,0.0,0.00013114250032231212
8247.0,9.299828125,19.45346484375,106.863859375,135.249125,0.0,0.000131011416669935,6.0733505859375,19.45346484375,109.87815625,135.249125,0.0,0.000131011416669935
8248.0,6.817005859375,24.360927734375,5.810671875,36.94721875,0.0,0.00013088047853671014,3.1364453125,24.360927734375,9.7053818359375,36.94721875,0.0,0.00013088047853671014
8249.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,-0.0,0.00013074965681880713,4.68598486328125,33.5753515625,-36.82805859375,0.0,-0.0,0.00013074965681880713
8250.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,0.0,0.0001306189806200564,4.68598486328125,33.5753515625,-36.82805859375,0.0,0.0,0.0001306189806200564
8251.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,0.0,0.00013048842083662748,4.68598486328125,33.5753515625,-36.82805859375,0.0,0.0,0.00013048842083662748
8252.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,0.0,0.00013035799202043563,4.68598486328125,33.5753515625,-36.82805859375,0.0,0.0,0.00013035799202043563
8253.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,0.0,0.00013022770872339606,4.68598486328125,33.5753515625,-36.82805859375,0.0,0.0,0.00013022770872339606
8254.0,4.67823291015625,33.5753515625,-38.21573828125,0.0,0.0,0.00013009754184167832,4.68598486328125,33.5753515625,-36.82805859375,0.0,0.0,0.00013009754184167832
8255.0,4.67583642578125,33.68083203125,-38.31870703125,0.0,0.0,0.00012996750592719764,4.69299560546875,33.68083203125,-36.93990234375,0.0,0.0,0.00012996750592719764
8256.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.000129837600979954,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.000129837600979954
8257.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012970784155186266,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012970784155186266
8258.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012957819853909314,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012957819853909314
8259.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012944867194164544,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012944867194164544
8260.0,4.9630302734375,38.9752734375,-43.8931328125,0.0,0.0,0.00012931929086335003,5.0283095703125,38.9752734375,-42.5320625,0.0,0.0,0.00012931929086335003
8261.0,5.529599609375,43.9356328125,-49.4187421875,0.0,0.0,0.00012919004075229168,5.2865654296875,43.9356328125,-47.745234375,0.0,0.0,0.00012919004075229168
8262.0,17.531013671875,149.5344375,-162.608828125,1.7518223876953125,0.0,0.00012906090705655515,9.4740458984375,149.5344375,-153.802484375,1.7518223876953125,0.0,0.00012906090705655515
8263.0,16.214607421875,130.355609375,-115.559640625,29.677078125,0.0,0.0001289319188799709,7.24695361328125,130.355609375,-106.6292578125,29.677078125,0.0,0.0001289319188799709
8264.0,23.4490703125,146.59625,-37.15773828125,132.18646875,0.0,0.0001288030471187085,8.8405498046875,146.59625,-21.62671484375,132.18646875,0.0,0.0001288030471187085
8265.0,23.60336328125,126.9338515625,67.6555703125,217.06915625,0.0,0.00012867430632468313,10.4266796875,126.9338515625,81.2115,217.06915625,0.0,0.00012867430632468313
8266.0,25.52432421875,123.6560703125,122.0773046875,269.660875,0.0,0.00012854569649789482,12.13104296875,123.6560703125,135.47346875,269.660875,0.0,0.00012854569649789482
8267.0,27.37223828125,127.692828125,143.282484375,296.4439375,0.0,0.00012841721763834357,13.1584296875,127.692828125,157.32434375,296.4439375,0.0,0.00012841721763834357
8268.0,27.651873046875,130.16803125,138.45640625,294.38746875,0.0,0.00012828886974602938,12.9973916015625,130.16803125,152.942578125,294.38746875,0.0,0.00012828886974602938
8269.0,25.656939453125,125.897515625,115.4471015625,265.44878125,0.0,0.000128160638269037,12.0911484375,125.897515625,129.1152578125,265.44878125,0.0,0.000128160638269037
8270.0,22.322556640625,121.6901640625,62.74565625,205.77125,0.0,0.00012803255231119692,10.1664306640625,121.6901640625,75.324671875,205.77125,0.0,0.00012803255231119692
8271.0,19.122373046875,120.4428515625,-15.3147822265625,123.79440625,0.0,0.00012790458276867867,7.27404638671875,120.4428515625,-2.665611572265625,123.79440625,0.0,0.00012790458276867867
8272.0,16.61907421875,128.88746875,-118.6837734375,26.632990234375,-0.0,0.00012777672964148223,10.061978515625,128.88746875,-110.8793125,26.632990234375,-0.0,0.00012777672964148223
8273.0,15.3346201171875,132.844890625,-147.943796875,0.0,0.0,0.0001276490220334381,10.7070302734375,132.844890625,-141.125828125,0.0,0.0,0.0001276490220334381
8274.0,12.1878994140625,106.147203125,-118.072453125,0.0,0.0,0.000127521445392631,8.10282177734375,106.147203125,-112.35984375,0.0,0.0,0.000127521445392631
8275.0,12.210294921875,107.7065,-119.603875,0.0,0.0,0.00012739398516714573,8.08903466796875,107.7065,-113.8952890625,0.0,0.0,0.00012739398516714573
8276.0,11.149361328125,99.460828125,-110.191265625,0.0,0.0,0.00012726665590889752,7.19315625,99.460828125,-104.8092421875,0.0,0.0,0.00012726665590889752
8277.0,11.0669619140625,100.3352109375,-110.9400390625,0.0,0.0,0.00012713944306597114,7.20464111328125,100.3352109375,-105.6739375,0.0,0.0,0.00012713944306597114
8278.0,5.147080078125,41.2635546875,-46.36539453125,0.0,0.0,0.00012701237574219704,5.18946240234375,41.2635546875,-44.97792578125,0.0,0.0,0.00012701237574219704
8279.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012688542483374476,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012688542483374476
8280.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012675860489252955,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012675860489252955
8281.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012663190136663616,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012663190136663616
8282.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012650534335989505,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012650534335989505
8283.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012637890176847577,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012637890176847577
