0.0,0.0
3600.0,0.0
7200.0,3783.3691813680834
10800.0,5721.0393568832224
14400.0,5944.2353012676112
18000.0,8137.0741125759441
21600.0,6630.2979261679175
25200.0,6540.9787958547222
28800.0,1994.7899871329555
32400.0,0.0
36000.0,0.0
39600.0,0.0
43200.0,0.0
46800.0,0.0
50400.0,0.0
54000.0,0.0
57600.0,0.0
61200.0,0.0
64800.0,0.0
68400.0,0.0
72000.0,0.0
75600.0,0.0
79200.0,0.0
82800.0,0.0
86400.0,0.0
90000.0,0.0
93600.0,2796.0310894648333
97200.0,5907.6415699942227
100800.0,5337.6232337683332
104400.0,6775.1231071715001
108000.0,158712.30676918526
111600.0,116917.34940581695
115200.0,56911.085699935276
118800.0,31632.255414782503
122400.0,22095.945809711557
126000.0,17904.789639252776
129600.0,20078.229513519502
133200.0,9363.3092015323891
136800.0,6212.5010162972221
140400.0,6526.724919795166
144000.0,14697.354805323193
147600.0,26339.898779774056
151200.0,35742.721194571386
154800.0,38970.886196411666
158400.0,50012.873083006947
162000.0,54823.946250826666
165600.0,0.0
169200.0,0.0
172800.0,0.0
176400.0,0.0
180000.0,0.0
183600.0,0.0
187200.0,0.0
190800.0,0.0
194400.0,85979.464880945554
198000.0,68602.50727469055
201600.0,26339.696519950972
205200.0,11331.785815923222
208800.0,8784.8516022164731
212400.0,7908.4233366313883
216000.0,8562.1111125741936
219600.0,2720.3201076846444
223200.0,1556.2500566376946
226800.0,2403.7683428166888
230400.0,6914.4823332262222
234000.0,14803.507626633887
237600.0,25880.212327036003
241200.0,30300.738464461389
244800.0,38030.379647273883
248400.0,41271.54317231445
252000.0,0.0
255600.0,0.0
259200.0,0.0
262800.0,0.0
266400.0,0.0
270000.0,0.0
273600.0,0.0
277200.0,0.0
280800.0,88914.47150558971
284400.0,70211.104516325548
288000.0,35198.490092854721
291600.0,27683.040897321946
295200.0,19150.170780790944
298800.0,12098.483307847973
302400.0,12337.88103373525
306000.0,6226.2058414389439
309600.0,5637.7018975000829
313200.0,7358.542338749834
316800.0,15990.14119483136
320400.0,24966.744362217945
324000.0,33833.748077159442
327600.0,36748.121587369162
331200.0,42847.641732548051
334800.0,45312.173910743055
338400.0,0.0
342000.0,0.0
345600.0,0.0
349200.0,0.0
352800.0,0.0
356400.0,0.0
360000.0,0.0
363600.0,0.0
367200.0,96536.404756634991
370800.0,74730.558027765554
374400.0,35709.51096210417
378000.0,23296.652183164191
381600.0,13748.411515622694
