0.0,0.0
3600.0,0.0
7200.0,753.79907135343603
10800.0,942.24883919179445
14400.0,753.79907135343603
18000.0,942.24883919179445
21600.0,753.79907135343603
25200.0,942.24883919179445
28800.0,565.34930351507774
32400.0,0.0
36000.0,0.0
39600.0,0.0
43200.0,0.0
46800.0,618.15510018861949
50400.0,908.55428706467501
54000.0,0.0
57600.0,0.0
61200.0,0.0
64800.0,0.0
68400.0,0.0
72000.0,0.0
75600.0,0.0
79200.0,0.0
82800.0,0.0
86400.0,0.0
90000.0,0.0
93600.0,565.34930351507774
97200.0,942.24883919179445
100800.0,753.79907135343603
104400.0,942.24883919179445
108000.0,3335.0060969942497
111600.0,3335.0060969942497
115200.0,3335.0060969942497
118800.0,3335.0060969942497
122400.0,3335.0060969942497
126000.0,3442.2068956229168
129600.0,3588.2220998891944
133200.0,3484.1629494771946
136800.0,3409.5290653608336
140400.0,3341.9298444394444
144000.0,3415.0070452701666
147600.0,3481.6665710002221
151200.0,3335.0060969942497
154800.0,3335.0060969942497
158400.0,3335.0060969942497
162000.0,3335.0060969942497
165600.0,0.0
169200.0,0.0
172800.0,0.0
176400.0,0.0
180000.0,0.0
183600.0,0.0
187200.0,0.0
190800.0,0.0
194400.0,3335.0060969942497
198000.0,3335.0060969942497
201600.0,3376.3132211530274
205200.0,3335.0060969942497
208800.0,3335.0060969942497
212400.0,3381.6726616667779
216000.0,3627.172828743111
219600.0,3821.8069187731667
223200.0,3500.1937373483611
226800.0,3410.8061725387779
230400.0,3488.8702409281391
234000.0,3561.2867192127501
237600.0,3335.0060969942497
241200.0,3335.0060969942497
244800.0,3335.0060969942497
248400.0,3335.0060969942497
252000.0,0.0
255600.0,0.0
259200.0,0.0
262800.0,0.0
266400.0,0.0
270000.0,0.0
273600.0,0.0
277200.0,0.0
280800.0,3335.0060969942497
284400.0,3335.0060969942497
288000.0,3399.8572453673332
291600.0,3335.0060969942497
295200.0,3335.0060969942497
298800.0,3363.582397903639
302400.0,3448.3567736696109
306000.0,3493.4578796805554
309600.0,3395.5473287197779
313200.0,3397.0896277884167
316800.0,3474.3469563655835
320400.0,3550.3985583503891
324000.0,3335.0060969942497
327600.0,3335.0060969942497
331200.0,3335.0060969942497
334800.0,3335.0060969942497
338400.0,0.0
342000.0,0.0
345600.0,0.0
349200.0,0.0
352800.0,0.0
356400.0,0.0
360000.0,0.0
363600.0,0.0
367200.0,3335.0060969942497
370800.0,3335.0060969942497
